student_id,name,email,phone,college,branch,cgpa,backlogs,internships_count,projects_count,skills,certifications,passout_year,gap_year,github_profile,linkedin_profile,city,state
STU00138,Nakul Kamdar,hardik97@example.org,7395355319,Amity Noida,BBA,6.91,0,2,4,Excel|Tableau|SQL,4,2024,0,0,0,Nandyal,Karnataka
STU00139,Abhimanyu Arya,hmutti@example.org,4206739356,Sharda Univ,MCA,7.93,0,1,4,Spring Boot|Tableau|Java|SQL,2,2025,0,1,1,Bokaro,Haryana
STU00140,Viraj Atwal,kpalla@example.net,3836158875,GGSIPU,BCA,6.09,0,1,2,Cloud Azure|Deep Learning|Machine Learning|Python,4,2024,0,1,0,South Dumdum,Punjab
STU00141,Ansh Khatri,yash85@example.org,2988108962,DTU,MBA,7.4,0,2,3,R|Deep Learning|Cloud AWS|SQL|Node.js|Machine Learning,2,2025,0,0,1,Aizawl,Rajasthan
STU00142,Kamala Wagle,patlanisha@example.org,0713062158,Jamia Hamdard,MBA,8.38,0,2,5,Spring Boot|Django|R|Tableau|C++|Node.js,3,2024,0,0,1,Salem,Karnataka
STU00143,Jeevika Mody,amol29@example.com,+914556174570,IGDTUW,BBA,5.75,0,0,5,SQL|Tableau|Django,2,2025,0,0,1,Imphal,Karnataka
STU00144,Madhavi Mannan,lopachoudhry@example.com,+915916193824,GGSIPU,MCA,7.37,0,3,1,Tableau|Cloud AWS|Excel|Machine Learning,3,2025,0,1,1,Akola,Tamil Nadu
STU00145,Garima Rastogi,advikavarma@example.com,9252016743,BVICAM Delhi,MCA,7.43,0,1,4,Node.js|NLP|Tableau,4,2025,0,0,1,Vasai-Virar,Delhi
STU00146,Dalbir Mandal,ymohan@example.com,5152925836,IGDTUW,BBA,7.9,0,0,5,Cloud Azure|Deep Learning|R|C++|Power BI|React|Tableau|Django,2,2024,0,0,1,Mira-Bhayandar,Rajasthan
STU00147,Krish Borah,fiyaz90@example.org,00157083784,Jamia Hamdard,ECE,6.09,1,0,3,Spring Boot|Node.js|Power BI|React,5,2024,0,1,1,Khora ,Maharashtra
STU00148,Azaan Ranganathan,mbadami@example.org,00610014711,BVICAM Delhi,CSE,6.01,0,0,2,Django|React|Data Analysis|Python,0,2025,0,1,1,Rewa,Delhi
STU00149,Dhriti Sahota,kannanneha@example.net,+916356680408,Bennett Univ,BCA,7.67,0,1,3,Python|Django|Cloud Azure|Cloud AWS|SQL,1,2024,1,1,1,Proddatur,Tamil Nadu
STU00150,Advik Kala,lwable@example.com,1051362516,DTU,MBA,7.47,0,2,3,Data Analysis|Cloud AWS|React,2,2024,1,0,0,Hindupur,Delhi
STU00151,Chakrika Karpe,amukherjee@example.org,+916644061340,IGDTUW,MBA,7.43,0,0,4,Node.js|Java|Python|Data Analysis|SQL|Django|Excel,4,2025,0,0,0,Amaravati,Gujarat
STU00152,Aarna Sarkar,achauhan@example.com,1982807927,IGDTUW,EEE,7.51,0,2,2,Node.js|Machine Learning|Java|React|Spring Boot|NLP|R|Django,0,2024,0,0,1,Shimla,Punjab
STU00153,Abeer Vig,doctorekta@example.com,4178007642,IGDTUW,EEE,6.59,0,0,5,Cloud AWS|NLP|Spring Boot|Node.js|Data Analysis|SQL|Cloud Azure,0,2024,0,1,1,Varanasi,UP
STU00154,Triveni Nadig,qaringrover@example.net,04061907508,GGSIPU,BBA,7.41,0,1,5,NLP|Python|Machine Learning|Cloud AWS|Excel|Cloud Azure,3,2024,0,1,1,Sri Ganganagar,Punjab
STU00155,Anirudh Sama,leela29@example.com,04623289820,IP University,ME,7.46,0,0,5,SQL|Spring Boot|Machine Learning|Django,5,2025,0,1,1,Katihar,UP
STU00156,Harshil Kunda,kondafrederick@example.net,02464611735,Bennett Univ,CE,6.56,0,2,4,C++|R|SQL|Node.js|Tableau,3,2025,0,1,1,Bareilly,Gujarat
STU00157,Sanaya Mukhopadhyay,gopalsachdev@example.com,9267632056,IP University,CE,8.88,0,0,5,Python|Deep Learning|Cloud Azure|Tableau|Cloud AWS|Java,5,2024,0,1,1,Saharanpur,Tamil Nadu
STU00158,Radhika Bawa,spurohit@example.org,04498181324,IGDTUW,IT,7.63,0,0,2,Cloud Azure|Machine Learning|Spring Boot|R,2,2025,0,0,1,Hindupur,Rajasthan
STU00159,Orinder Basak,yminhas@example.com,03265872485,IGDTUW,IT,6.13,2,1,4,Deep Learning|Python|Cloud AWS|Power BI,3,2025,0,1,0,Alwar,West Bengal
STU00160,Ekantika Bhatt,girish16@example.org,9002191950,DTU,BBA,7.79,0,0,3,Tableau|Node.js|NLP|SQL|Spring Boot|Power BI|R|Django,2,2025,1,1,0,Ramgarh,Punjab
STU00161,Lajita Mall,krishnanoeshi@example.com,+911191186344,Jamia Hamdard,EEE,6.32,0,0,5,Spring Boot|Power BI|Python|Data Analysis|Excel|React|C++,3,2025,0,0,1,Sirsa,Tamil Nadu
STU00162,Lajita Anne,vritti56@example.com,+919164514723,IGDTUW,MBA,7.91,0,0,2,SQL|React|Node.js|Deep Learning|Tableau|Machine Learning,5,2025,0,0,1,Noida,UP
STU00163,Rishi Kakar,abadami@example.com,08324669969,Jamia Hamdard,CE,8.24,0,0,2,Java|Cloud AWS|NLP|Django,2,2025,0,1,1,Bhavnagar,Gujarat
STU00164,Zansi Shan,upadhritikamdar@example.com,+916081733344,GGSIPU,MCA,6.46,2,1,2,Cloud AWS|React|R|Power BI|Python,0,2025,0,1,0,Singrauli,Maharashtra
STU00165,Arjun Bali,tanay24@example.net,8232405037,Amity Noida,MCA,8.07,0,1,3,Django|Node.js|Data Analysis|Excel,2,2024,0,1,1,Dibrugarh,UP
STU00166,Ubika Gandhi,ynaidu@example.com,7863713083,GGSIPU,IT,7.57,0,0,3,Power BI|Excel|Spring Boot|Machine Learning|SQL|Node.js|React|Tableau,5,2025,0,1,1,Muzaffarpur,Punjab
STU00167,Unni Thaker,waliyashasvi@example.org,07287451526,Jamia Hamdard,EEE,7.94,0,1,5,Cloud Azure|Cloud AWS|Python|Data Analysis|C++|Spring Boot,4,2025,0,1,0,Dhanbad,Maharashtra
STU00168,Bhavna Chawla,zbalasubramanian@example.org,01435047853,Sharda Univ,MCA,8.91,0,1,2,Machine Learning|Node.js|NLP,0,2025,0,1,0,Dhanbad,West Bengal
STU00169,Ubika Desai,subramaniamnirja@example.com,+912837226983,IP University,BBA,6.98,0,2,3,SQL|R|NLP|Java|C++|Django|React,4,2024,0,1,1,Naihati,West Bengal
STU00170,Advay Ram,golaharini@example.com,+914658328476,BVICAM Delhi,BCA,6.52,1,1,4,Power BI|Spring Boot|Node.js|R|SQL|Cloud Azure|Django|Excel,3,2024,1,1,0,Darbhanga,Gujarat
STU00171,Parth Hegde,benjaminrama@example.com,8314830099,NSUT,MCA,6.4,2,1,4,React|Node.js|Power BI|Java|Deep Learning|Python,1,2024,0,1,1,Bhalswa Jahangir Pur,Rajasthan
STU00172,Kashish Magar,akshayram@example.org,03687239438,Amity Noida,BCA,6.47,2,1,4,C++|Spring Boot|Machine Learning|Cloud AWS|Node.js|Power BI|Cloud Azure,4,2024,0,1,1,Ahmednagar,Karnataka
STU00173,Nimrat Jaggi,naksh83@example.net,+916313968346,Sharda Univ,MCA,7.13,0,0,1,Data Analysis|SQL|React|Cloud Azure|Java,5,2024,0,1,1,Ludhiana,Punjab
STU00174,Jai Khatri,yoommen@example.com,2632687306,NSUT,EEE,7.51,0,0,2,Java|Data Analysis|Machine Learning|Deep Learning,2,2024,0,1,0,Ozhukarai,Gujarat
STU00175,Wyatt Khalsa,lalazansi@example.com,+913408942646,IGDTUW,ECE,7.45,0,3,1,Java|Machine Learning|R|Data Analysis|Cloud Azure|SQL,1,2024,0,0,1,Mumbai,Rajasthan
STU00176,Hritik Ramachandran,pranav83@example.org,01207938384,IGDTUW,MBA,7.94,0,0,3,React|SQL|Django|Tableau|Machine Learning|Data Analysis,3,2025,0,0,1,Coimbatore,Delhi
STU00177,Atharv Munshi,vidhi67@example.net,+913888291090,IGDTUW,MCA,7.21,0,2,1,Data Analysis|SQL|Cloud AWS|C++|Tableau|React|Excel|R,4,2025,0,1,1,Kanpur,Rajasthan
STU00178,Mugdha Kant,dipta89@example.com,+919593890872,BVICAM Delhi,CSE,8.51,0,2,1,React|Python|C++,3,2024,0,1,1,Katihar,Maharashtra
STU00179,Agastya Saini,mukherjeeeta@example.org,8420192314,DTU,IT,6.96,0,0,3,Data Analysis|Machine Learning|SQL|Power BI|NLP|Cloud Azure|Node.js|Python,3,2025,0,0,1,Pune,Delhi
STU00180,Anthony Ghosh,tanveertank@example.com,2641164563,GGSIPU,ECE,9.65,0,0,1,Excel|Django|React|Python|Node.js|Data Analysis|Power BI,5,2024,1,1,1,Chittoor,Punjab
STU00181,Xiti Chhabra,nbhatia@example.net,00130927140,IP University,IT,7.76,0,0,1,Data Analysis|Deep Learning|R|Tableau|Cloud AWS,0,2024,0,1,1,Kishanganj,Maharashtra
STU00182,Fitan Oak,oliver32@example.com,9209036417,GGSIPU,ECE,6.43,1,1,2,React|Tableau|SQL|Spring Boot|Java|Node.js,2,2024,0,0,1,Kochi,Maharashtra
STU00183,Darpan Lata,avisawhney@example.com,00449250438,NSUT,EEE,6.24,0,0,1,Deep Learning|Python|Spring Boot|C++|Machine Learning|Node.js|Cloud Azure,5,2024,0,1,0,Bhubaneswar,Karnataka
STU00184,Priya Verma,jyotibrahmbhatt@example.net,+915400243597,Sharda Univ,EEE,7.63,0,1,1,SQL|Django|Python|Power BI|React|Spring Boot,3,2025,1,1,1,Latur,Rajasthan
STU00185,Eiravati Koshy,ladyutika@example.com,04515021433,Bennett Univ,CSE,7.0,0,0,1,Tableau|Java|Django|Cloud AWS|Spring Boot,3,2025,0,1,1,Panipat,Gujarat
STU00186,Kiaan Dugar,jhaveridevika@example.net,6410180434,GGSIPU,ME,7.84,0,1,2,Deep Learning|SQL|Tableau,4,2024,0,0,0,Ambattur,UP
STU00187,Anika Basak,gagan41@example.net,05096235296,Sharda Univ,EEE,7.63,0,1,4,Excel|SQL|Cloud Azure,0,2024,0,1,1,Nadiad,Maharashtra
STU00188,Yatan Sarkar,pallaradhana@example.org,00127178873,NSUT,CSE,7.13,0,0,2,Node.js|Data Analysis|Machine Learning|SQL,5,2025,0,0,1,Junagadh,Delhi
STU00189,Rohan Venkataraman,swaminathanalka@example.net,09896391671,BVICAM Delhi,BCA,6.44,0,2,3,Machine Learning|SQL|Node.js,3,2025,0,0,1,Bellary,Maharashtra
STU00190,Orinder Bora,chandavinaya@example.net,02084534972,Amity Noida,IT,5.84,0,2,5,Django|Python|Java|Cloud Azure,2,2024,0,1,1,Jaunpur,Delhi
STU00191,Raksha Sarin,khuranaudarsh@example.net,03683201579,Jamia Hamdard,EEE,6.8,2,2,4,Excel|Cloud Azure|NLP|R|Django,4,2024,0,0,1,Thiruvananthapuram,Karnataka
STU00192,Liam Arya,korpaltheodore@example.net,2391428648,Amity Noida,MBA,7.97,0,2,1,React|Deep Learning|Django,0,2025,0,1,1,Agra,Tamil Nadu
STU00193,Vritti Chaudhari,baradhemani@example.net,3639829578,Bennett Univ,MCA,7.39,0,1,2,Node.js|Tableau|Excel|SQL|Python,2,2025,0,0,1,Kumbakonam,Delhi
STU00194,Samuel Parekh,maanastandon@example.net,9427164541,BVICAM Delhi,ME,6.08,0,0,4,Tableau|Django|Excel,1,2025,0,0,1,Shimoga,Karnataka
STU00195,Garima Bir,sneha97@example.org,+912115661463,Sharda Univ,MBA,7.36,0,2,5,Data Analysis|React|SQL|Deep Learning|Java|Machine Learning|Node.js|NLP,0,2025,0,1,0,Bikaner,Karnataka
STU00196,Amrita Muni,shauryadada@example.com,7140996315,IP University,MBA,7.55,0,0,3,NLP|Spring Boot|React|R|C++|Java|Cloud Azure|SQL,3,2024,0,1,1,Tiruppur,Gujarat
STU00197,Ranbir Jain,dadaaadhya@example.org,05803231480,Sharda Univ,MCA,6.4,0,3,2,React|Machine Learning|C++|Java|SQL,0,2025,0,1,0,Thane,Maharashtra
STU00198,Oviya Mody,nbora@example.com,+918959755047,Amity Noida,CE,7.34,0,0,2,Django|Java|Deep Learning|R|Cloud Azure|SQL,4,2024,1,0,1,Naihati,Rajasthan
STU00199,Zehaan Oommen,oliver98@example.com,7018575517,IGDTUW,IT,7.25,0,0,2,Java|Excel|R,5,2024,0,0,1,Medininagar,West Bengal
STU00200,Rajata Kanda,siya08@example.com,08469799582,IGDTUW,CSE,6.17,2,0,1,Tableau|React|R,0,2024,1,1,1,Kurnool,Maharashtra
STU00201,Harini Hayre,nsharma@example.net,03970916011,Amity Noida,MBA,7.52,0,2,4,Python|Cloud AWS|Cloud Azure|SQL|Power BI|C++,1,2024,0,1,1,Ghaziabad,Karnataka
STU00202,Edhitha Chander,nbhatt@example.com,04879132847,Bennett Univ,MBA,7.7,0,1,4,Node.js|Java|SQL|R|Tableau|Spring Boot|Cloud Azure,1,2024,0,0,0,Saharanpur,Delhi
STU00203,Victor Wali,samar28@example.com,01438181650,BVICAM Delhi,MCA,8.17,0,3,3,Node.js|Data Analysis|NLP|Tableau|R|SQL|Python,2,2025,0,1,0,Deoghar,Gujarat
STU00204,Azaan Banerjee,fariq71@example.org,+911791521233,DTU,EEE,8.15,0,1,5,C++|Excel|Django|R,4,2024,0,0,1,Mathura,Haryana
STU00205,Vasana Borde,morebanjeet@example.org,09037876943,IP University,CE,5.96,0,0,5,Data Analysis|Python|Spring Boot|Deep Learning|React|SQL|Cloud Azure|C++,3,2025,0,1,1,Pallavaram,West Bengal
STU00206,Nicholas Tripathi,binapathak@example.com,5084037350,IP University,CSE,6.36,0,0,4,Tableau|R|NLP|Data Analysis|SQL,4,2025,0,0,1,Kochi,UP
STU00207,Vedika Chada,chanchaldass@example.com,09928108887,GGSIPU,IT,7.66,0,2,3,Cloud AWS|C++|NLP|R|Power BI,5,2024,1,0,1,Karawal Nagar,Maharashtra
STU00208,Brinda Narula,dewanqasim@example.org,+914414572663,BVICAM Delhi,BBA,7.66,0,1,5,Excel|Power BI|Cloud AWS|R|Data Analysis,5,2025,0,0,1,Hazaribagh,West Bengal
STU00209,Chandran Mannan,triptidutta@example.net,+912016424145,IGDTUW,CE,7.66,0,0,5,Excel|C++|Node.js|SQL|Power BI|Data Analysis|Java,1,2024,0,0,0,Morena,Haryana
STU00210,Nidhi De,pinglejeremiah@example.org,+914530272242,BVICAM Delhi,EEE,10.0,0,1,3,SQL|Data Analysis|Machine Learning|Cloud AWS,3,2024,0,1,1,Howrah,Maharashtra
STU00211,Anthony Gopal,upkaar18@example.org,0112697626,Jamia Hamdard,MBA,7.71,0,2,4,Spring Boot|Cloud AWS|C++|Cloud Azure|Excel,0,2024,0,1,1,Phusro,UP
STU00212,Kamala Batra,osha52@example.com,04031645182,GGSIPU,MBA,8.22,0,0,2,SQL|Spring Boot|NLP|Deep Learning,5,2025,0,1,0,Bokaro,Maharashtra
STU00213,Yash Seth,ndutta@example.org,01034031637,GGSIPU,EEE,8.06,0,0,3,Cloud Azure|Machine Learning|Deep Learning|R,4,2024,0,1,1,Satara,Delhi
STU00214,Abeer Bhatt,champaksetty@example.net,8439721460,Jamia Hamdard,IT,7.79,0,1,4,Node.js|Tableau|C++|Python|Spring Boot,3,2024,0,0,1,Udupi,Punjab
STU00215,Faras Prabhakar,nnayak@example.net,+919071388925,Amity Noida,IT,6.92,1,1,3,Spring Boot|Cloud AWS|Power BI|Node.js|Tableau|React|SQL|Excel,2,2024,0,1,1,Machilipatnam,Delhi
STU00216,Baljiwan Naik,dchadha@example.org,02242302783,DTU,IT,7.88,0,0,1,Data Analysis|Cloud Azure|Excel|Machine Learning|Python|Tableau|React|Cloud AWS,3,2025,0,1,1,Tiruchirappalli,Delhi
STU00217,Qarin Thakur,chandran04@example.com,08916138357,GGSIPU,BBA,6.5,2,1,5,R|C++|React|SQL|Node.js|Django|Cloud AWS|Cloud Azure,1,2024,0,0,1,South Dumdum,West Bengal
STU00218,Akshay Shan,yuvrajdar@example.com,6193936821,BVICAM Delhi,IT,6.99,0,1,1,Spring Boot|Cloud AWS|NLP|Cloud Azure|R|Machine Learning,5,2025,1,0,1,Ghaziabad,Punjab
STU00219,Frado Narayan,fpandit@example.net,3330851751,Amity Noida,BBA,6.76,0,1,2,C++|Spring Boot|Django|Cloud AWS|R|Machine Learning|Power BI,4,2025,0,0,1,Mango,Tamil Nadu
STU00220,Chatresh Khanna,mekhala95@example.org,1265262427,IGDTUW,BBA,7.27,0,1,5,Cloud AWS|Java|Spring Boot|React|Power BI|Data Analysis|C++|Python,0,2025,1,1,1,Dehradun,Tamil Nadu
STU00221,Saanvi Tata,warinder75@example.org,3889316344,GGSIPU,IT,9.28,0,0,4,R|Deep Learning|React|Cloud AWS,4,2025,0,0,1,Nizamabad,Karnataka
STU00222,Netra Manne,kdhawan@example.org,0576816692,GGSIPU,CE,5.52,1,1,5,Django|Power BI|SQL,1,2025,0,0,1,Sagar,West Bengal
STU00223,Nirja Ahuja,champak60@example.org,06712227103,DTU,EEE,7.82,0,0,2,Excel|Java|React,2,2024,1,1,1,Sikar,Punjab
STU00224,Om Sen,jalsasibal@example.com,+916933035265,NSUT,CE,5.75,0,1,2,React|Power BI|Node.js|Deep Learning|Machine Learning|Django,5,2025,0,0,1,Buxar,Delhi
STU00225,Radhika Varma,santwahab@example.com,+917294843528,BVICAM Delhi,EEE,6.78,1,0,5,Excel|Tableau|Machine Learning|NLP,3,2025,0,0,1,Muzaffarnagar,West Bengal
STU00226,Kabir Rau,murtyvansha@example.com,06556093405,NSUT,ME,8.18,0,2,2,Deep Learning|Machine Learning|Cloud Azure|React|Tableau|Power BI|Excel,5,2025,0,1,1,Satara,West Bengal
STU00227,Michael Dugar,galapranit@example.net,1841889530,NSUT,CE,7.26,0,0,5,Deep Learning|Spring Boot|C++|Excel|Java|Power BI|R,5,2025,1,0,0,Motihari,Tamil Nadu
STU00228,Neha Prakash,olad@example.com,02416719003,GGSIPU,CSE,6.23,0,0,2,Cloud AWS|NLP|R|Data Analysis|Python|Django|Excel,3,2025,0,1,1,Nizamabad,West Bengal
STU00229,Vrinda Chauhan,jairaj67@example.org,09027838688,IP University,BCA,6.56,0,1,2,Node.js|Data Analysis|Deep Learning|Cloud Azure|SQL|NLP|Machine Learning|React,5,2025,0,1,0,Buxar,Maharashtra
STU00230,Qasim Jain,eta19@example.net,06814151107,Sharda Univ,IT,7.81,0,2,3,Data Analysis|Excel|Deep Learning|Tableau,2,2025,0,1,1,Ballia,Delhi
STU00231,Veda Lanka,rajuaahana@example.org,8790352876,IP University,IT,6.54,2,1,5,Tableau|Django|C++|Cloud Azure|NLP|Spring Boot,1,2025,0,0,1,Giridih,West Bengal
STU00232,Amrita Ravel,issacgarima@example.org,+919766725159,BVICAM Delhi,ECE,7.39,0,2,4,Power BI|SQL|Node.js|Spring Boot|NLP,0,2024,0,1,1,South Dumdum,Maharashtra
STU00233,Yahvi Naidu,xmaster@example.org,6013924054,Amity Noida,MCA,7.24,0,1,2,R|Cloud Azure|Django,3,2025,0,1,1,Faridabad,Haryana
STU00234,Praneel Kala,harinakshibatta@example.com,+912923724206,Jamia Hamdard,EEE,6.61,0,2,5,Python|Excel|Django,3,2025,0,1,1,Kulti,UP
STU00235,Nathan Ahluwalia,alka22@example.org,00434287334,Amity Noida,ME,9.13,0,2,3,Django|Spring Boot|NLP|Tableau|Node.js|SQL,2,2025,1,0,1,Dehradun,Punjab
STU00236,Aadhya Kulkarni,qthakur@example.net,03083000876,BVICAM Delhi,ECE,7.77,0,0,2,Python|Django|Power BI|Java,3,2025,0,0,1,Bhind,Gujarat
STU00237,Chaaya Sur,rbhatt@example.com,04324294531,IP University,IT,5.38,2,0,1,Python|Java|C++|Tableau|Excel|React|Django|Machine Learning,1,2025,0,0,1,Pondicherry,Tamil Nadu
STU00238,Hitesh Bhargava,prabhakarhiral@example.org,07848753066,Jamia Hamdard,BCA,7.37,0,1,1,R|Cloud Azure|C++|Machine Learning|Data Analysis,3,2024,0,1,1,Phagwara,Tamil Nadu
STU00239,Harrison Brahmbhatt,khatriishita@example.net,05317985943,BVICAM Delhi,MBA,6.6,2,3,3,Power BI|Java|Node.js|React|C++,0,2025,0,0,0,Jamshedpur,West Bengal
STU00240,Ekaja Bhargava,kibehenry@example.net,+915009635301,Jamia Hamdard,IT,7.97,0,1,2,SQL|C++|Machine Learning|NLP|Django|Excel|R,1,2025,0,0,0,Ambattur,Haryana
STU00241,Yadavi Murthy,bhavikakale@example.com,8036483912,Amity Noida,IT,6.49,0,1,1,Python|R|Power BI,4,2025,0,1,1,Dhanbad,Haryana
STU00242,Luke Kata,wbajwa@example.net,01016828036,IP University,IT,7.1,0,2,2,Cloud AWS|React|Machine Learning|Cloud Azure|Tableau|Data Analysis,0,2025,0,1,1,Guwahati,Maharashtra
STU00243,Hitesh Patla,nairaditya@example.net,+917778088721,Amity Noida,MCA,7.65,0,0,5,React|Power BI|Cloud AWS|Node.js|Django|Deep Learning|Python,0,2024,0,0,1,Anantapur,UP
STU00244,Janani Dubey,ynarain@example.net,+913102823404,DTU,CSE,7.98,0,0,3,Django|Excel|NLP|Machine Learning|React|Data Analysis|Cloud AWS|Deep Learning,3,2024,0,1,1,Davanagere,Punjab
STU00245,Ayaan Karpe,darsh12@example.org,7399786533,Jamia Hamdard,BBA,6.12,0,2,5,Python|Power BI|Node.js,3,2025,1,1,1,Siliguri,Tamil Nadu
STU00246,Jeevika Mandal,banikvihaan@example.org,00878198547,Amity Noida,MBA,6.9,0,1,5,Excel|SQL|React|Spring Boot|Cloud AWS|Deep Learning,3,2025,0,1,0,North Dumdum,Delhi
STU00247,Faraj Manda,vasudhamital@example.net,8505377401,IGDTUW,BCA,6.77,0,1,1,Python|SQL|Deep Learning|React|Machine Learning|Cloud Azure|C++,0,2025,1,0,0,Gulbarga,Haryana
STU00248,Henry Rao,jasonmital@example.com,02449463602,NSUT,MCA,6.61,2,2,5,Data Analysis|React|C++|Java|Cloud AWS|NLP|Node.js|Python,4,2025,0,1,1,Guntur,Delhi
STU00249,Idika Kaur,veda67@example.com,+915614542218,DTU,ECE,8.79,0,2,4,Cloud Azure|C++|Machine Learning|Deep Learning|Django|Spring Boot|Java|Tableau,5,2024,0,1,1,Danapur,Delhi
STU00250,Anamika Karnik,gopal87@example.org,07882190918,GGSIPU,IT,7.56,0,2,5,React|Django|R|Excel|Python|Machine Learning,4,2024,0,1,1,Ramagundam,Maharashtra
STU00251,Chandani Raval,vivaanramaswamy@example.net,2850429625,IGDTUW,IT,6.07,2,0,2,NLP|Django|Cloud AWS|Tableau|Deep Learning|Data Analysis,2,2024,0,1,1,Jamshedpur,Punjab
STU00252,Falguni Sandal,comargeetika@example.net,03974448078,IP University,ME,8.03,0,1,5,Spring Boot|NLP|Tableau|C++|React|Deep Learning|Data Analysis|R,5,2025,1,0,0,Cuttack,Gujarat
STU00253,Sudiksha Tella,sabharwalarjun@example.com,+912976210532,GGSIPU,IT,9.11,0,1,3,Spring Boot|Node.js|Cloud Azure|NLP|Data Analysis,0,2025,1,1,1,Raichur,Maharashtra
STU00254,Vanya Kari,dhingrameera@example.com,8639942487,NSUT,EEE,8.13,0,0,1,Power BI|Deep Learning|Machine Learning|SQL|Cloud Azure,1,2024,0,0,1,Mysore,Rajasthan
STU00255,Ekiya Sagar,eta92@example.com,08137427027,GGSIPU,EEE,5.83,0,1,5,Spring Boot|Cloud AWS|Excel|Machine Learning|Django|Cloud Azure|Data Analysis|R,3,2024,1,0,0,Bharatpur,Haryana
STU00256,Rudra Nazareth,lavanya45@example.com,+911914566337,DTU,EEE,6.76,2,0,3,React|Excel|Data Analysis|Cloud AWS|Deep Learning|Machine Learning|Node.js,2,2024,0,1,0,Gulbarga,UP
STU00257,Saumya Prabhakar,nakulparmer@example.org,04332625425,IP University,BCA,8.34,0,0,2,Cloud AWS|Java|Cloud Azure,1,2025,0,1,1,Guna,Haryana
STU00258,Mugdha Kamdar,bhavyakalla@example.com,+918230282420,IGDTUW,CSE,6.56,1,1,2,NLP|Java|Deep Learning|Excel,4,2025,0,1,1,Ichalkaranji,UP
STU00259,Saanvi Goel,shivanshmohan@example.net,05359991514,NSUT,MBA,7.6,0,2,2,Spring Boot|Cloud AWS|SQL|Power BI|C++|Cloud Azure|NLP,1,2025,0,0,1,Khora ,Rajasthan
STU00260,Shivansh Narayan,leelachar@example.org,+910226274788,IGDTUW,IT,7.9,0,3,1,Data Analysis|React|Excel|Django|NLP|Deep Learning|Cloud AWS|C++,3,2024,0,0,0,Udaipur,Punjab
STU00261,Gaurav Wadhwa,ojas93@example.org,00533570160,Jamia Hamdard,CSE,6.37,0,1,3,Data Analysis|Django|React|Excel|Python|R|NLP,0,2024,0,1,0,Jodhpur,Gujarat
STU00262,Vritti Oak,bhargavayatin@example.org,7148571429,IP University,EEE,7.15,0,1,1,Tableau|Cloud Azure|C++|Node.js|Machine Learning|Data Analysis|Cloud AWS|Spring Boot,0,2024,0,1,1,Ramgarh,UP
STU00263,Indrajit Pal,bhavyasrinivas@example.net,0722478555,GGSIPU,BCA,4.28,0,0,3,Excel|Machine Learning|Cloud Azure,3,2025,0,1,1,Rajahmundry,UP
STU00264,Christopher Shukla,doshisamuel@example.net,1556314548,NSUT,IT,6.28,2,0,5,Java|SQL|Data Analysis|React|Machine Learning|Spring Boot|R|NLP,3,2025,0,1,0,Nadiad,Delhi
STU00265,Gauri Suri,hemani69@example.net,5392710284,BVICAM Delhi,ECE,6.97,1,0,2,Cloud AWS|Deep Learning|R|Node.js|NLP|Spring Boot|Data Analysis|Cloud Azure,4,2025,1,0,1,Warangal,Delhi
STU00266,Lakshmi Tata,priya48@example.net,4725936538,Bennett Univ,BCA,6.08,0,1,4,SQL|Deep Learning|Tableau|Data Analysis|React|Cloud Azure|Power BI,1,2024,0,1,1,Srikakulam,Tamil Nadu
STU00267,Lekha Sha,pkhare@example.net,4069670968,NSUT,BBA,8.67,0,0,2,Spring Boot|React|SQL,0,2025,0,1,1,Amritsar,Haryana
STU00268,Timothy Bains,rajulaksh@example.com,07601339198,NSUT,IT,5.91,0,0,2,SQL|Tableau|NLP|Excel|React,5,2025,0,1,1,Adoni,Haryana
STU00269,Theodore Deshmukh,harinakshi56@example.net,07265747510,IGDTUW,CSE,6.8,0,3,2,Excel|Spring Boot|Cloud Azure|R|Node.js,3,2025,0,1,1,Mira-Bhayandar,Tamil Nadu
STU00270,Abha Parsa,ndate@example.net,0225585928,BVICAM Delhi,ECE,7.32,0,1,1,SQL|Machine Learning|R|React|Django|C++|Node.js|NLP,4,2024,0,0,0,Kakinada,West Bengal
STU00271,Pallavi Pau,balayati@example.org,04344698154,DTU,EEE,8.5,0,1,5,Spring Boot|Machine Learning|Node.js,4,2024,0,0,1,Muzaffarpur,Rajasthan
STU00272,Varsha Dani,madhavsathe@example.org,02834924591,Sharda Univ,CE,5.91,2,1,4,Python|Excel|Power BI|Cloud AWS|Machine Learning|SQL|Django,5,2024,0,0,1,Kumbakonam,Rajasthan
STU00273,Indrajit Kapoor,gacharya@example.com,+919932614089,IGDTUW,EEE,8.25,0,2,1,Excel|SQL|Machine Learning|Power BI|C++|Python,3,2024,0,1,1,Jalgaon,Delhi
STU00274,Jagrati Kapoor,jeremiahgara@example.net,0768052610,Jamia Hamdard,IT,7.21,0,0,3,Django|Machine Learning|Spring Boot|Deep Learning|Node.js|React|SQL|Tableau,4,2025,0,1,0,Rourkela,Karnataka
STU00275,Wyatt Golla,gupadhyay@example.com,+913171097551,NSUT,MCA,6.32,2,1,3,Python|Django|R|Excel|SQL|C++,1,2024,0,1,1,Dibrugarh,West Bengal
