customer_id,customer_name,email,phone,gender,age,city,state,registration_date,customer_segment,total_orders,lifetime_value,preferred_category,email_opt_in,loyalty_points
CUST000182,Vinaya Parikh,sandalikshita@example.org,08724158843,Other,39,Miryalaguda,Gujarat,2023-07-31,Silver,47,102271.51,Books & Stationery,1,3966
CUST000183,Leena Srivastava,tchoudhry@example.org,01400097870,M,35,Miryalaguda,UP,2022-01-29,Regular,20,115790.55,Books & Stationery,1,4005
CUST000184,Faras Khurana,qchakraborty@example.net,+915872818428,F,40,Barasat,UP,2022-10-12,Regular,37,101655.03,Beauty,0,3232
CUST000185,Champak Comar,zashil92@example.com,+915143691643,M,36,Kota,Delhi,2022-12-08,Regular,46,12314.9,Beauty,1,3924
CUST000186,Dominic Baria,parmarwilliam@example.net,4101784107,M,52,Bhiwani,UP,2022-03-15,Platinum,45,41107.41,Electronics,1,4807
CUST000187,Warda Mammen,teerth05@example.com,2229785906,M,21,Bhind,Tamil Nadu,2022-05-06,Silver,4,15479.59,Home & Kitchen,0,823
CUST000188,Osha Pingle,ijani@example.com,01769483298,M,18,Dharmavaram,Karnataka,2024-10-27,Regular,31,71878.55,Clothing,0,2353
CUST000189,Niharika Tiwari,battatanvi@example.net,+914917337797,F,59,Siwan,Delhi,2022-10-20,Platinum,6,98018.66,Clothing,1,305
CUST000190,Rayaan Kakar,bassivivaan@example.net,7812960640,F,29,Imphal,Delhi,2021-12-25,Platinum,26,118300.11,Clothing,0,2371
CUST000191,Reyansh Morar,niteshchada@example.net,+914565521938,M,37,Bettiah,Maharashtra,2021-03-18,Platinum,22,43041.97,Books & Stationery,1,4046
CUST000192,Anvi Bhatti,mbajaj@example.org,05788782126,Other,47,Kollam,UP,2021-10-02,Regular,8,49937.27,Books & Stationery,1,2107
CUST000193,Janani Sathe,bhardwajwyatt@example.org,1657995814,M,65,Tadepalligudem,Gujarat,2022-01-17,Gold,37,101322.97,Clothing,1,3321
CUST000194,Charvi Sinha,sundaramadvaith@example.net,02399175692,Other,38,Raurkela Industrial Township,Maharashtra,2023-05-26,Regular,7,28124.79,Clothing,1,2032
CUST000195,Neha Chakraborty,amrutakulkarni@example.com,01306676036,F,42,Ambarnath,Tamil Nadu,2021-01-14,Regular,18,143128.21,Home & Kitchen,1,4693
CUST000196,Advay Char,chanderzayan@example.com,00772317216,F,59,Bhilwara,Gujarat,2021-01-24,Silver,4,100334.02,Beauty,1,3321
CUST000197,Avi Sodhi,watikaedwin@example.org,+910725440023,Other,63,Bhatpara,UP,2024-11-06,Silver,41,137461.49,Home & Kitchen,1,1809
CUST000198,Arin Talwar,udayal@example.com,+912552663713,M,48,Gaya,Karnataka,2022-03-25,Regular,39,56356.91,Books & Stationery,1,3857
CUST000199,Anamika Boase,kmitra@example.net,+914285072901,Other,31,Kottayam,Tamil Nadu,2024-01-06,Silver,39,131033.69,Electronics,1,4326
CUST000200,Wazir Baria,inath@example.org,+918361809864,F,22,Nagaon,Maharashtra,2024-12-12,Regular,36,135481.78,Clothing,1,1227
CUST000201,Kamala Vora,om79@example.com,02385639118,F,51,Amroha,Rajasthan,2021-12-03,Regular,14,107679.24,Beauty,1,4180
CUST000202,Vansha Choudhry,anita83@example.org,04829192769,M,47,Mirzapur,Karnataka,2023-07-02,Silver,30,84804.72,Sports,1,2524
CUST000203,Nisha Kothari,upasna31@example.com,1703597456,F,34,Dharmavaram,Delhi,2021-02-14,Silver,38,11417.91,Beauty,1,522
CUST000204,Bhavna Sehgal,daksha12@example.com,+916657429966,M,22,Bharatpur,Rajasthan,2024-01-14,Regular,27,27407.21,Clothing,0,3443
CUST000205,Faris Narula,vtoor@example.com,+914267193100,F,46,Bulandshahr,West Bengal,2023-02-06,Regular,44,144639.58,Sports,1,2848
CUST000206,Benjamin De,klata@example.com,6193403966,M,52,Bally,West Bengal,2021-08-31,Silver,47,146819.29,Electronics,0,2444
CUST000207,Hritik Menon,georgekeer@example.com,0150209340,Other,64,Bhagalpur,West Bengal,2023-08-07,Silver,15,37503.05,Home & Kitchen,1,1544
CUST000208,Balhaar Dubey,thakeromaja@example.org,05697437526,M,60,Burhanpur,West Bengal,2021-08-20,Silver,2,36479.61,Electronics,1,275
CUST000209,Dakshesh Krishnan,rajata56@example.org,6645809936,Other,61,Nagaon,Delhi,2023-07-04,Regular,3,60638.67,Clothing,1,462
CUST000210,Ekantika Panchal,chackoraghav@example.net,04920202140,Other,36,Gaya,Tamil Nadu,2021-10-14,Gold,47,86628.5,Sports,1,2626
CUST000211,Nilima Nayar,gollachaitaly@example.net,8213179775,F,27,Bhalswa Jahangir Pur,Tamil Nadu,2022-05-01,Regular,18,9613.17,Sports,0,1434
CUST000212,Christopher Datta,rajanalexander@example.com,02105808846,Other,45,Morbi,Rajasthan,2024-07-06,Regular,23,141267.17,Books & Stationery,1,4296
CUST000213,Gavin Nagarajan,sarinnihal@example.net,+914937456098,Other,44,Farrukhabad,West Bengal,2022-10-15,Regular,25,27989.91,Sports,1,1846
CUST000214,Jyoti Borde,tshroff@example.net,06450978829,Other,27,Thiruvananthapuram,Rajasthan,2022-09-08,Platinum,36,62195.28,Beauty,1,1098
CUST000215,Umang Kamdar,nathanielpatla@example.net,2780304693,M,34,Unnao,Tamil Nadu,2023-03-07,Regular,6,138372.8,Home & Kitchen,1,1560
CUST000216,Gaurang Sharaf,bachittarhalder@example.net,5390499545,F,42,Akola,Delhi,2021-04-16,Gold,13,120795.27,Sports,0,4578
CUST000217,Tarak Kibe,aarnasharma@example.org,5102748433,F,31,Sangli-Miraj & Kupwad,Gujarat,2022-03-21,Regular,1,32165.26,Clothing,0,961
CUST000218,Irya Sarin,zguha@example.net,6726581267,M,62,South Dumdum,Tamil Nadu,2023-09-08,Regular,16,83035.85,Home & Kitchen,1,4371
CUST000219,Jhalak Dyal,mohammedbaria@example.org,07884720264,F,37,Madanapalle,UP,2024-08-21,Regular,32,70167.61,Books & Stationery,1,2623
CUST000220,Gopal Iyer,gnair@example.net,03053374738,F,38,Hyderabad,West Bengal,2022-02-21,Regular,15,111317.23,Electronics,1,4784
CUST000221,Amol Narasimhan,isuri@example.org,05247724135,Other,44,Srikakulam,UP,2024-04-01,Regular,22,34887.78,Sports,0,4090
CUST000222,Vritti Srinivas,amblejagdish@example.net,+916641388260,Other,61,Surendranagar Dudhrej,Gujarat,2024-02-02,Regular,32,144992.99,Books & Stationery,0,3775
CUST000223,Guneet Gupta,matthewbanerjee@example.net,1388581329,Other,40,Dindigul,Karnataka,2021-12-11,Regular,35,73503.29,Sports,0,481
CUST000224,Ishita Khosla,murtyadvik@example.net,8717180395,M,22,Tumkur,Delhi,2023-12-10,Gold,27,21054.98,Books & Stationery,1,1237
CUST000225,Jyoti Talwar,chandranupkaar@example.net,00832430298,M,50,Dindigul,Rajasthan,2021-01-19,Regular,40,95840.42,Sports,0,3996
CUST000226,Nikita Shah,bbhatti@example.net,03859258749,M,52,Indore,West Bengal,2021-02-02,Regular,34,108467.81,Sports,0,140
CUST000227,Amrita Jhaveri,madhavi45@example.com,07073570655,Other,61,Pimpri-Chinchwad,West Bengal,2023-10-26,Gold,12,16498.96,Electronics,1,1974
CUST000228,Ucchal Vasa,adyayadav@example.org,7845387731,Other,51,Khandwa,UP,2022-01-29,Gold,18,119342.98,Electronics,1,3326
CUST000229,Pavani Nagi,njain@example.org,+915383912987,Other,33,Morena,Tamil Nadu,2023-07-30,Regular,6,98233.49,Books & Stationery,0,765
CUST000230,Christopher Sankar,pallavi81@example.com,7034275527,F,42,Amravati,Rajasthan,2023-04-11,Regular,1,105575.35,Electronics,1,3554
CUST000231,Kashvi Chada,sahotahema@example.com,02673380189,F,54,Bettiah,Maharashtra,2024-08-13,Gold,3,34850.09,Books & Stationery,0,3895
CUST000232,Manan Seth,nikita30@example.net,2750310488,M,22,Hyderabad,UP,2022-07-10,Gold,37,98887.33,Clothing,0,2576
CUST000233,Vyanjana Thakkar,caleb13@example.net,+911448301153,M,55,Meerut,Karnataka,2021-02-02,Gold,46,123224.91,Electronics,1,4619
CUST000234,Qadim Hayer,miteshlala@example.com,+912767376525,Other,42,Warangal,Gujarat,2022-05-08,Regular,48,21422.61,Books & Stationery,0,4102
CUST000235,Nachiket Sood,revajayaraman@example.net,01448840469,M,24,Rewa,West Bengal,2022-12-10,Regular,5,51418.62,Sports,0,3249
CUST000236,Oliver Bawa,wazir27@example.net,9490088409,M,58,Orai,UP,2022-10-31,Gold,29,73845.22,Home & Kitchen,1,3075
CUST000237,Abha Khosla,tchar@example.com,0841261884,M,61,Satara,West Bengal,2023-06-04,Regular,40,44659.23,Clothing,0,672
CUST000238,Falak Bakshi,sathvik50@example.com,+912395461135,M,42,Kottayam,Karnataka,2022-07-03,Silver,21,54424.68,Electronics,1,2525
CUST000239,Falguni Lad,bravel@example.org,2662859897,F,35,Alwar,Maharashtra,2023-06-30,Regular,12,64931.44,Sports,1,3342
CUST000240,Aashi Subramanian,choudhrykiaan@example.com,4441194544,M,23,Nizamabad,Gujarat,2021-07-31,Silver,39,89907.55,Home & Kitchen,0,101
CUST000241,Naveen Dhawan,tandonoeshi@example.net,+919755743844,F,42,Jamalpur,Maharashtra,2022-08-21,Silver,36,135828.53,Clothing,1,1389
CUST000242,Odika Kumer,yadavranbir@example.com,+918613694569,F,28,Belgaum,Karnataka,2024-11-04,Regular,18,74222.03,Electronics,1,2260
CUST000243,Wishi Rama,nsarna@example.net,06254620135,F,48,Karimnagar,Maharashtra,2023-05-13,Regular,16,108274.47,Beauty,1,1601
CUST000244,Aryan Warrior,upadhritiraman@example.net,07870122370,M,26,Serampore,UP,2023-07-27,Regular,26,50166.47,Sports,1,2699
CUST000245,Nisha Sule,devineel@example.org,+915563572098,F,45,Varanasi,Karnataka,2023-06-21,Regular,39,142118.2,Clothing,1,1455
CUST000246,Jack Behl,lde@example.net,2614601600,F,36,Jalandhar,Rajasthan,2023-03-27,Platinum,16,49219.99,Home & Kitchen,0,3218
CUST000247,Sachi Mani,rameshlogan@example.org,5803129579,M,54,Tezpur,Tamil Nadu,2023-01-18,Silver,35,27399.12,Sports,1,3781
CUST000248,Xavier Sinha,qlal@example.org,00012086521,M,46,Belgaum,UP,2024-12-21,Gold,5,122935.35,Beauty,1,1140
CUST000249,Yatan Sharaf,kavya99@example.com,3476139848,F,33,Mysore,UP,2024-07-21,Silver,46,63757.63,Beauty,1,4898
CUST000250,Pushti Karan,lukezachariah@example.net,00097030592,Other,43,Rampur,West Bengal,2023-09-09,Silver,24,105394.33,Sports,1,696
CUST000251,Bahadurjit Wagle,yadavi93@example.com,8912256044,M,60,Ghaziabad,Gujarat,2021-08-12,Regular,40,7122.36,Books & Stationery,1,3273
CUST000252,Bhavika Gala,tarak63@example.com,+913409623156,F,24,Machilipatnam,Delhi,2022-11-11,Regular,15,76846.1,Sports,1,4712
CUST000253,Onveer Virk,mannezaid@example.com,+919085012891,F,41,Guna,West Bengal,2022-03-29,Regular,44,88494.2,Sports,1,201
CUST000254,Chakradhar Venkatesh,byadav@example.com,02616664721,M,36,Mau,West Bengal,2023-09-16,Platinum,6,17852.37,Books & Stationery,1,2555
CUST000255,Yadavi Kapadia,devikakalla@example.com,04527573350,F,31,Phagwara,Rajasthan,2022-12-04,Regular,7,66005.81,Books & Stationery,1,550
CUST000256,Advay Luthra,nidra23@example.net,0181321487,M,63,Jalgaon,Maharashtra,2022-09-07,Regular,22,97371.5,Books & Stationery,0,1998
CUST000257,Vasatika Jha,girindraacharya@example.net,0024431142,M,53,Suryapet,Karnataka,2023-11-23,Regular,28,143790.16,Clothing,0,1511
CUST000258,Gunbir Hans,stailor@example.net,+913649948002,Other,60,Delhi,West Bengal,2022-01-17,Regular,48,92308.99,Clothing,1,3518
CUST000259,Zaid Keer,yashawini57@example.net,06222540759,M,63,Bhalswa Jahangir Pur,Tamil Nadu,2023-03-08,Regular,49,105712.08,Electronics,1,4398
CUST000260,Simon Tak,draghavan@example.com,4219624594,F,38,Tirupati,Tamil Nadu,2022-01-18,Regular,17,100769.86,Beauty,1,2567
CUST000261,Gautami Bahl,nbuch@example.org,+916780190935,F,57,Jammu,West Bengal,2024-05-07,Silver,23,53121.75,Beauty,1,2436
CUST000262,Liam Gole,warinder87@example.com,7214988689,Other,23,Ludhiana,Karnataka,2024-06-12,Regular,16,46154.31,Clothing,1,1158
CUST000263,Kala Luthra,ibasu@example.com,06374866295,F,44,Phusro,Karnataka,2023-11-13,Silver,28,28270.18,Books & Stationery,1,1419
CUST000264,Darsh Kamdar,ishaan00@example.com,+916386100535,M,49,Panvel,UP,2024-02-11,Regular,21,126376.79,Sports,1,2941
CUST000265,Meera Divan,tdoshi@example.net,06698590519,F,26,Alwar,Tamil Nadu,2021-01-20,Gold,36,76062.98,Beauty,1,4028
CUST000266,Amol Sandhu,joshua65@example.net,04845939775,Other,46,Chandigarh,Rajasthan,2023-05-02,Regular,37,5113.68,Clothing,1,2251
CUST000267,Zinal Khalsa,jeetbuch@example.org,3128747804,Other,36,Vasai-Virar,Karnataka,2022-04-06,Gold,37,111506.48,Beauty,1,927
CUST000268,Odika Sarna,tanmayi49@example.org,+918649334407,M,35,Aurangabad,Gujarat,2024-03-18,Silver,49,6720.77,Books & Stationery,1,1790
CUST000269,Ekalinga Bal,sanya51@example.com,4986690686,M,65,Tiruvottiyur,Tamil Nadu,2023-05-21,Regular,3,67734.99,Home & Kitchen,0,712
CUST000270,Ekantika Gulati,abhimanyu63@example.org,08136797208,M,33,Patiala,Tamil Nadu,2023-06-19,Gold,38,103525.47,Books & Stationery,1,3507
CUST000271,Ekapad Yohannan,divanneelima@example.net,6492632816,Other,26,Aurangabad,Tamil Nadu,2021-12-06,Gold,4,85726.11,Sports,1,4413
CUST000272,Wishi Manne,edwinomisha@example.com,+910082569184,F,63,Bhubaneswar,UP,2021-12-11,Regular,18,142883.4,Sports,0,780
CUST000273,Megha Biswas,urvashiagarwal@example.org,+919402394478,F,21,Bhilwara,UP,2021-10-05,Gold,9,105363.27,Clothing,1,2638
CUST000274,Advaith Wali,nayakbalveer@example.net,5434964620,Other,43,Ramagundam,Rajasthan,2022-05-22,Regular,41,40673.21,Beauty,1,618
CUST000275,Mahika Thaker,binanagi@example.com,+910698829633,M,43,Bahraich,UP,2024-07-21,Silver,24,68477.0,Beauty,1,20
CUST000276,Anamika Kala,tnayak@example.com,3823292873,Other,47,Medininagar,Gujarat,2021-07-10,Gold,35,59958.52,Beauty,0,4052
CUST000277,Yashvi Nagy,nicholasthaker@example.com,9290641387,F,36,Giridih,Gujarat,2022-07-04,Silver,9,85138.25,Beauty,0,396
CUST000278,Max Peri,vkaul@example.net,0581113033,M,58,Narasaraopet,Rajasthan,2021-04-05,Regular,11,66472.25,Electronics,0,3504
CUST000279,Qushi Sanghvi,krishathaman@example.org,+918541832261,Other,26,Berhampur,UP,2022-02-19,Regular,18,14454.33,Home & Kitchen,1,3046
CUST000280,Sanaya Wali,bmisra@example.com,+919747436863,Other,28,Deoghar,Delhi,2024-09-22,Regular,20,109035.26,Clothing,1,747
CUST000281,Falguni Wason,ekalingadasgupta@example.org,+912385796688,M,18,Hindupur,Tamil Nadu,2024-12-12,Regular,9,89255.08,Sports,1,76
CUST000282,Lakshit Varma,lom@example.com,02647679359,Other,39,Pune,Maharashtra,2021-01-17,Platinum,28,104257.63,Beauty,1,3138
CUST000283,Raagini Vig,wgokhale@example.org,03801402059,Other,24,Udaipur,Maharashtra,2021-07-02,Regular,20,21000.83,Clothing,1,1170
CUST000284,Nidra Oak,gautam83@example.com,01010340925,Other,54,Dewas,Delhi,2021-05-21,Silver,11,66294.86,Books & Stationery,1,1240
CUST000285,Gautam Mammen,ygoda@example.com,05014817402,Other,61,Ramgarh,Rajasthan,2023-04-24,Gold,6,134540.65,Clothing,0,4829
CUST000286,Irya Sule,ndave@example.org,09913044048,F,45,Chennai,Gujarat,2023-02-26,Gold,16,41906.66,Electronics,1,4923
CUST000287,Balvan Bhatnagar,bimala82@example.org,00733748797,Other,56,Serampore,UP,2024-05-13,Gold,45,4510.25,Books & Stationery,0,1683
CUST000288,Brinda Bobal,lparikh@example.org,9442971122,Other,50,Mirzapur,Tamil Nadu,2023-11-27,Silver,19,97102.38,Clothing,1,923
CUST000289,Rachita Sanghvi,aggarwalvritti@example.org,5703807649,F,58,Ambarnath,Maharashtra,2022-05-09,Silver,1,148038.94,Home & Kitchen,1,4656
CUST000290,Darpan Dar,isaacpal@example.com,02237864756,F,52,Udaipur,Karnataka,2023-05-12,Gold,50,11412.28,Sports,1,2147
CUST000291,Chandresh Purohit,nadignitesh@example.com,+912187209065,M,21,Kota,West Bengal,2022-03-18,Silver,41,107038.05,Beauty,1,3295
CUST000292,Aarav Sahota,achoudhary@example.net,00602249952,Other,52,Morena,Karnataka,2021-06-18,Regular,20,12313.72,Clothing,0,1272
CUST000293,Hritik Warrior,warhisrinivasan@example.com,+916760441231,F,43,Panihati,Maharashtra,2024-01-04,Regular,28,109628.78,Clothing,1,706
CUST000294,Yamini Ganesh,ayaannarula@example.com,8846236054,M,47,Ghaziabad,Delhi,2023-06-09,Regular,48,98878.83,Clothing,1,1124
CUST000295,Abdul Chopra,rayaan25@example.org,02375025234,M,28,Bangalore,Rajasthan,2024-12-07,Platinum,34,77824.81,Books & Stationery,1,3046
CUST000296,Dhruv Agate,girindratailor@example.net,07704247793,Other,35,Bhiwani,Maharashtra,2021-09-17,Gold,2,50584.15,Beauty,1,523
CUST000297,Elijah Sundaram,bishakha88@example.net,01257002865,Other,54,Tinsukia,Maharashtra,2022-06-23,Regular,33,54338.52,Beauty,0,1367
CUST000298,Caleb Doctor,david86@example.org,2307190640,M,34,Madurai,Maharashtra,2023-01-24,Gold,44,108555.37,Clothing,0,21
CUST000299,Samarth Wali,udyati69@example.net,02630847753,M,33,Tenali,Delhi,2021-04-01,Regular,25,138073.87,Clothing,0,289
CUST000300,Gopal Kant,jagdishmitter@example.org,5585539867,Other,65,Ghaziabad,West Bengal,2024-02-07,Regular,16,62730.36,Books & Stationery,1,638
CUST000301,Ekansh Kant,ryanyogi@example.net,03850101743,F,25,Kalyan-Dombivli,Delhi,2024-03-16,Regular,34,147221.37,Beauty,1,3810
CUST000302,Gopal Bassi,kotavrishti@example.net,03721189032,F,38,Nadiad,Maharashtra,2022-08-02,Silver,1,55653.44,Home & Kitchen,1,2489
CUST000303,Jeet Bobal,alexanderpandit@example.com,+910637384367,M,47,Mysore,Gujarat,2024-06-29,Silver,32,149669.17,Clothing,0,4477
CUST000304,Nachiket Butala,wraj@example.com,+915622214956,M,18,Aizawl,West Bengal,2022-05-18,Regular,35,52290.34,Books & Stationery,0,2744
CUST000305,Alexander D’Alia,bhavani61@example.com,8688229734,Other,42,Etawah,UP,2021-01-03,Regular,34,147475.8,Beauty,1,490
CUST000306,Isha Yogi,rakshakale@example.com,06642144853,Other,35,Tiruchirappalli,Maharashtra,2021-10-19,Regular,15,134644.48,Sports,1,3051
CUST000307,Kabir Tella,jeremiah53@example.com,09570960405,Other,23,Nanded,Maharashtra,2023-07-28,Silver,41,123084.45,Electronics,1,510
CUST000308,Henry Kumar,fgandhi@example.net,09866450929,Other,26,Howrah,Tamil Nadu,2023-06-10,Regular,21,138943.27,Beauty,0,2672
CUST000309,George Dasgupta,psodhi@example.org,1939638741,F,35,Bhind,Tamil Nadu,2022-10-14,Regular,13,20848.72,Sports,1,865
CUST000310,Nathan Khanna,ynaik@example.com,01326572592,F,47,Thrissur,Gujarat,2021-12-03,Regular,35,54063.97,Clothing,1,3795
CUST000311,Ayushman Nadkarni,choudhuryzilmil@example.net,7223018330,M,23,Yamunanagar,Karnataka,2022-06-27,Gold,20,124044.81,Books & Stationery,1,1761
CUST000312,Joshua Mani,johalsaumya@example.net,7359604672,M,23,Mangalore,Tamil Nadu,2022-11-03,Platinum,26,77262.22,Books & Stationery,1,1424
CUST000313,Amara Sinha,nandasanaya@example.com,+912734817861,F,46,Hindupur,Tamil Nadu,2021-03-05,Regular,7,120682.56,Clothing,1,505
CUST000314,Rohan Goda,akshaykade@example.com,09348062239,M,30,Jamalpur,West Bengal,2022-04-01,Regular,41,140667.45,Electronics,1,2120
CUST000315,Zashil Khatri,kotayagnesh@example.org,09519219698,M,22,Agra,Tamil Nadu,2021-06-03,Platinum,29,121490.15,Electronics,0,2716
CUST000316,Barkha Singhal,dayalansh@example.com,4882179118,M,47,Chittoor,Delhi,2021-09-08,Regular,37,65256.88,Books & Stationery,1,241
CUST000317,Ranbir Sami,frado76@example.org,3392706886,Other,45,Panipat,Karnataka,2023-02-23,Regular,12,41609.77,Beauty,0,283
CUST000318,Guneet Munshi,chandran51@example.org,0785361805,Other,57,Sambalpur,Tamil Nadu,2024-06-11,Silver,32,62092.83,Sports,1,718
CUST000319,Oliver Tailor,etaaurora@example.com,8213789353,F,26,Asansol,West Bengal,2022-07-27,Regular,34,37747.59,Sports,0,3133
CUST000320,Isaac Chatterjee,nirjabanerjee@example.com,06159377505,F,48,Gangtok,Rajasthan,2024-12-31,Regular,37,75607.79,Beauty,1,213
CUST000321,Widisha Sarma,pbedi@example.com,+918303934854,Other,32,Tiruchirappalli,Delhi,2022-10-16,Gold,50,42499.43,Beauty,1,4784
CUST000322,Sanaya Tank,pathakvihaan@example.org,3647044388,M,24,Chinsurah,Tamil Nadu,2022-04-22,Silver,18,80286.59,Books & Stationery,1,1797
CUST000323,Kala Dani,samarth01@example.com,+916749815014,F,40,Dewas,Karnataka,2024-03-25,Regular,38,48041.65,Books & Stationery,1,4846
CUST000324,Leena Biswas,vanyaarora@example.org,00412467883,Other,62,Vasai-Virar,Gujarat,2021-02-27,Platinum,37,21744.29,Clothing,0,4032
CUST000325,Irya Deep,arunimakade@example.org,8602075236,F,29,Sambhal,Rajasthan,2024-01-16,Regular,4,35277.19,Clothing,1,3915
CUST000326,Faqid Krish,naksh90@example.net,6808317651,F,57,Gangtok,Tamil Nadu,2021-01-02,Gold,22,107682.18,Home & Kitchen,1,1210
CUST000327,Anita Joshi,jsane@example.net,7509947409,Other,27,Chittoor,Maharashtra,2024-04-16,Gold,24,144103.53,Home & Kitchen,0,3240
CUST000328,Pavani Shere,nirja10@example.org,1526374496,M,39,Suryapet,UP,2024-04-15,Regular,11,109986.63,Beauty,0,3991
CUST000329,Jeet Mann,nakulrandhawa@example.net,2009932087,F,29,Jaipur,Gujarat,2024-08-22,Regular,38,122260.91,Beauty,1,2412
CUST000330,Advaith Gade,yatannigam@example.org,+919898964972,M,64,Kamarhati,Delhi,2021-09-18,Platinum,37,59044.41,Sports,1,4934
CUST000331,Benjamin Randhawa,yashasvithaker@example.net,+913610326655,Other,32,Avadi,Maharashtra,2022-10-14,Platinum,10,50009.68,Electronics,1,2617
CUST000332,Neha Bobal,pallaazaan@example.org,07953287880,Other,23,Gandhinagar,Gujarat,2021-12-10,Regular,17,31847.8,Books & Stationery,1,2102
CUST000333,Harsh Mahajan,ebhatnagar@example.org,0254610755,Other,18,Kochi,Delhi,2021-08-10,Regular,47,63238.16,Clothing,0,4039
CUST000334,Nirja Jhaveri,kbora@example.com,09934367147,F,52,Muzaffarnagar,West Bengal,2023-02-15,Regular,31,118415.13,Sports,1,1847
CUST000335,Ojasvi Joshi,peterwali@example.com,00473524272,F,22,Baranagar,Delhi,2021-11-30,Regular,21,39538.59,Electronics,1,1393
CUST000336,Aditya Krish,zaitrabala@example.net,+911933903939,M,64,Coimbatore,Maharashtra,2023-02-08,Silver,6,51023.61,Sports,0,253
CUST000337,Janya Gade,ubora@example.org,06728173426,Other,28,Bhusawal,West Bengal,2023-06-03,Regular,7,49998.64,Clothing,1,4539
CUST000338,Vansha Golla,wjhaveri@example.net,+916155129883,F,60,Rajkot,UP,2024-01-12,Regular,7,7920.5,Sports,1,4021
CUST000339,Indira Yogi,yparekh@example.com,+915494731638,M,41,Adoni,Delhi,2021-11-11,Regular,19,123672.65,Books & Stationery,1,1635
CUST000340,Falan Padmanabhan,pooja34@example.com,+911447988269,M,31,Pudukkottai,Karnataka,2021-07-18,Silver,6,71298.81,Electronics,1,3256
